[10-Mar-2024 19:04:50 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\edit.php on line 129
[16-Mar-2024 15:39:17 UTC] PHP Warning:  Undefined array key "version" in F:\Apache24\htdocs\quiz\quiz\view.php on line 63
[16-Mar-2024 15:39:17 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:45 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:46 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:47 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:47 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:47 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:39:48 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[16-Mar-2024 15:41:51 UTC] PHP Warning:  Undefined array key "questions" in F:\Apache24\htdocs\quiz\quiz\view.php on line 130
[16-Mar-2024 15:41:51 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\view.php on line 130
[16-Mar-2024 15:41:52 UTC] PHP Warning:  Undefined array key "questions" in F:\Apache24\htdocs\quiz\quiz\view.php on line 130
[16-Mar-2024 15:41:52 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\view.php on line 130
[17-Mar-2024 13:33:37 UTC] PHP Warning:  Undefined variable $responseID in F:\Apache24\htdocs\quiz\quiz\response.php on line 14
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\response.php on line 25
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\response.php on line 37
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined array key "name" in F:\Apache24\htdocs\quiz\quiz\response.php on line 39
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined array key "time" in F:\Apache24\htdocs\quiz\quiz\response.php on line 40
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Undefined variable $res in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:34:16 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\response.php on line 25
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\response.php on line 37
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined array key "name" in F:\Apache24\htdocs\quiz\quiz\response.php on line 39
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined array key "time" in F:\Apache24\htdocs\quiz\quiz\response.php on line 40
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Undefined variable $res in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:35:14 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\quiz\response.php on line 41
[17-Mar-2024 13:37:10 UTC] PHP Warning:  Undefined variable $res in F:\Apache24\htdocs\quiz\quiz\response.php on line 42
[17-Mar-2024 13:37:10 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\quiz\response.php on line 42
[17-Mar-2024 13:38:30 UTC] PHP Warning:  Undefined variable $response in F:\Apache24\htdocs\quiz\quiz\responses.php on line 53
[17-Mar-2024 13:38:30 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\quiz\responses.php on line 53
[17-Mar-2024 13:38:33 UTC] PHP Warning:  Undefined variable $response in F:\Apache24\htdocs\quiz\quiz\responses.php on line 53
[17-Mar-2024 13:38:33 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\quiz\responses.php on line 53
[17-Mar-2024 13:42:48 UTC] PHP Warning:  Undefined array key "json" in F:\Apache24\htdocs\quiz\quiz\response.php on line 17
[17-Mar-2024 13:42:48 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\response.php on line 55
[17-Mar-2024 13:42:58 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function renderQuestionForResponder() in F:\Apache24\htdocs\quiz\quiz\response.php:58
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\response.php on line 58
[17-Mar-2024 13:42:59 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function renderQuestionForResponder() in F:\Apache24\htdocs\quiz\quiz\response.php:58
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\response.php on line 58
[17-Mar-2024 13:43:35 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:43:35 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:43:36 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:43:36 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:43:36 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:43:36 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:46:55 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:46:55 UTC] PHP Warning:  Undefined array key "questionType" in F:\Apache24\htdocs\quiz\question\questionEditor.php on line 37
[17-Mar-2024 13:57:10 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 166
[17-Mar-2024 13:57:10 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 166
[17-Mar-2024 13:57:10 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 75
[17-Mar-2024 13:57:10 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 76
[17-Mar-2024 14:03:45 UTC] PHP Fatal error:  Cannot redeclare validateResponse() (previously declared in F:\Apache24\htdocs\quiz\quiz\respond.php:106) in F:\Apache24\htdocs\quiz\question\MultipleChoice.php on line 87
[17-Mar-2024 14:04:05 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 154
[17-Mar-2024 14:04:05 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 64
[17-Mar-2024 14:04:05 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 65
[17-Mar-2024 14:04:54 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 154
[17-Mar-2024 14:04:54 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 64
[17-Mar-2024 14:04:54 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 65
[17-Mar-2024 14:04:54 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 154
[17-Mar-2024 14:04:54 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 64
[17-Mar-2024 14:04:54 UTC] PHP Warning:  Trying to access array offset on false in F:\Apache24\htdocs\quiz\quiz\respond.php on line 65
[17-Mar-2024 14:14:13 UTC] PHP Warning:  "continue" targeting switch is equivalent to "break". Did you mean to use "continue 2"? in F:\Apache24\htdocs\quiz\quiz\respond.php on line 67
[17-Mar-2024 14:25:15 UTC] PHP Parse error:  syntax error, unexpected token ")", expecting variable or "{" or "$" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 63
[17-Mar-2024 14:25:23 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 168
[17-Mar-2024 14:25:23 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 168
[17-Mar-2024 14:27:05 UTC] PHP Warning:  Undefined variable $url in F:\Apache24\htdocs\quiz\quiz\respond.php on line 16
[17-Mar-2024 14:27:05 UTC] PHP Warning:  Undefined array key "" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 16
[17-Mar-2024 14:27:05 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 169
[17-Mar-2024 14:27:05 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 169
[17-Mar-2024 14:27:26 UTC] PHP Warning:  Undefined variable $url in F:\Apache24\htdocs\quiz\quiz\respond.php on line 16
[17-Mar-2024 14:27:26 UTC] PHP Warning:  Undefined array key "" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 16
[17-Mar-2024 14:27:26 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 169
[17-Mar-2024 14:27:26 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\quiz\respond.php on line 169
[17-Mar-2024 14:27:38 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 171
[17-Mar-2024 14:27:38 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 171
[17-Mar-2024 14:27:38 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 171
[17-Mar-2024 14:27:38 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 171
[17-Mar-2024 14:28:52 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:28:52 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:28:52 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:28:52 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:29:04 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:29:04 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:29:04 UTC] PHP Warning:  Undefined array key "id" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:29:04 UTC] PHP Warning:  Trying to access array offset on int in F:\Apache24\htdocs\quiz\quiz\respond.php on line 177
[17-Mar-2024 14:29:52 UTC] PHP Fatal error:  Uncaught Error: Cannot use a scalar value as an array in F:\Apache24\htdocs\quiz\quiz\respond.php:140
Stack trace:
#0 F:\Apache24\htdocs\quiz\quiz\respond.php(69): validateResponse()
#1 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\respond.php on line 140
[17-Mar-2024 14:31:29 UTC] PHP Warning:  Undefined variable $a in F:\Apache24\htdocs\quiz\quiz\respond.php on line 70
[17-Mar-2024 14:31:29 UTC] PHP Warning:  Undefined variable $a in F:\Apache24\htdocs\quiz\quiz\respond.php on line 70
[17-Mar-2024 14:33:48 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:33:48 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:34:20 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:34:20 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:34:20 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:34:20 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:34:42 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:34:42 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:34:42 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:34:42 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:35:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:35:18 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:35:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:35:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 134
[17-Mar-2024 14:40:18 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:40:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:40:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:40:18 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:42:35 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:42:35 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:42:35 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:42:35 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:43:32 UTC] PHP Warning:  Undefined array key "score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 81
[17-Mar-2024 14:43:32 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:43:32 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:43:32 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 82
[17-Mar-2024 14:43:55 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:43:55 UTC] PHP Warning:  Undefined array key "max_score" in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:46:09 UTC] PHP Fatal error:  Uncaught TypeError: Unsupported operand types: int + array in F:\Apache24\htdocs\quiz\quiz\respond.php:86
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:46:20 UTC] PHP Fatal error:  Uncaught TypeError: Unsupported operand types: int + array in F:\Apache24\htdocs\quiz\quiz\respond.php:86
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:47:47 UTC] PHP Parse error:  Unclosed '{' on line 141 does not match ')' in F:\Apache24\htdocs\quiz\quiz\respond.php on line 148
[17-Mar-2024 14:48:21 UTC] PHP Fatal error:  Uncaught TypeError: Unsupported operand types: int + array in F:\Apache24\htdocs\quiz\quiz\respond.php:86
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:48:34 UTC] PHP Fatal error:  Uncaught TypeError: Unsupported operand types: int + array in F:\Apache24\htdocs\quiz\quiz\respond.php:86
Stack trace:
#0 {main}
  thrown in F:\Apache24\htdocs\quiz\quiz\respond.php on line 86
[17-Mar-2024 14:57:22 UTC] PHP Warning:  Undefined array key 0 in F:\Apache24\htdocs\quiz\quiz\respond.php on line 97
[17-Mar-2024 14:57:22 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\question\MultipleChoice.php on line 149
[17-Mar-2024 14:57:22 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\question\MultipleChoice.php on line 155
[17-Mar-2024 14:57:22 UTC] PHP Warning:  Trying to access array offset on null in F:\Apache24\htdocs\quiz\question\MultipleChoice.php on line 160
[17-Mar-2024 14:57:22 UTC] PHP Warning:  foreach() argument must be of type array|object, null given in F:\Apache24\htdocs\quiz\question\MultipleChoice.php on line 160
